TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;025;1701.00;1000;3
Census Block;25;025;1701.00;1001;3
Census Block;25;025;1701.00;1002;3
Census Block;25;025;1701.00;1003;3
Census Block;25;025;1701.00;1004;3
Census Block;25;025;1701.00;1005;3
Census Block;25;025;1701.00;1006;3
Census Block;25;025;1701.00;1007;3
Census Block;25;025;1701.00;2000;3
Census Block;25;025;1701.00;2001;3
Census Block;25;025;1701.00;2002;3
Census Block;25;025;1701.00;2003;3
Census Block;25;025;1701.00;2004;3
Census Block;25;025;1701.00;2005;3
Census Block;25;025;1701.00;2006;3
Census Block;25;025;1701.00;2007;3
Census Block;25;025;1701.00;3000;3
Census Block;25;025;1701.00;3001;3
Census Block;25;025;1701.00;3002;3
Census Block;25;025;1701.00;3003;3
Census Block;25;025;1701.00;3004;3
Census Block;25;025;1701.00;3005;3
Census Block;25;025;1701.00;3006;3
Census Block;25;025;1701.00;3007;3
Census Block;25;025;1701.00;3008;3
Census Block;25;025;1701.00;3009;3
Census Block;25;025;1701.00;3010;3
Census Block;25;025;1701.00;3011;3
Census Block;25;025;1701.00;3012;3
Census Block;25;025;1701.00;3013;3
Census Block;25;025;1701.00;3014;3
Census Block;25;025;1701.00;3015;3
Census Block;25;025;1701.00;3016;3
Census Block;25;025;1701.00;3017;3
Census Block;25;025;1701.00;3018;3
Census Block;25;025;1701.00;3019;3
Census Block;25;025;1701.00;3020;3
Census Block;25;025;1701.00;3021;3
Census Block;25;025;1701.00;3022;3
Census Block;25;025;1701.00;3023;3
Census Block;25;025;1701.00;4000;3
Census Block;25;025;1701.00;4001;3
Census Block;25;025;1701.00;4002;3
Census Block;25;025;1701.00;4003;3
Census Block;25;025;1701.00;4004;3
Census Block;25;025;1701.00;4005;3
Census Block;25;025;1701.00;4006;3
Census Block;25;025;1701.00;4007;3
Census Block;25;025;1701.00;4008;3
Census Block;25;025;1701.00;4009;3
Census Block;25;025;1701.00;5000;3
Census Block;25;025;1701.00;5001;3
Census Block;25;025;1701.00;5002;3
Census Block;25;025;1701.00;5003;3
Census Block;25;025;1701.00;5004;3
Census Block;25;025;1701.00;5005;3
Census Block;25;025;1701.00;5006;3
Census Block;25;025;1701.00;5007;3
Census Block;25;025;1701.00;5008;3
Census Block;25;025;1701.00;5009;3
Census Block;25;025;1701.00;5010;3
Census Block;25;025;1701.00;5011;3
Census Block;25;025;1701.00;6000;3
Census Block;25;025;1701.00;6001;3
Census Block;25;025;1701.00;6002;3
Census Block;25;025;1701.00;6003;3
Census Block;25;025;1701.00;6004;3
Census Block;25;025;1701.00;6005;3
Census Block;25;025;1701.00;6006;3
Census Block;25;025;1701.00;6007;3
Census Block;25;025;1701.00;6008;3
Census Block;25;025;1701.00;6009;3
Census Block;25;025;1701.00;6010;3
Census Block;25;025;1701.00;6011;3
Census Block;25;025;1701.00;6012;3
Census Block;25;025;1701.00;6013;3
Census Block;25;025;1701.00;6014;3
Census Block;25;025;1701.00;6015;3
Census Block;25;025;1701.00;7000;3
Census Block;25;025;1701.00;7001;3
Census Block;25;025;1701.00;7002;3
Census Block;25;025;1701.00;7003;3
Census Block;25;025;1701.00;7004;3
Census Block;25;025;1701.00;7005;3
Census Block;25;025;1701.00;7006;3
Census Block;25;025;1701.00;7007;3
Census Block;25;025;1701.00;7008;3
Census Block;25;025;1701.00;7009;3
Census Block;25;025;1701.00;7010;3
Census Block;25;025;1702.00;1000;3
Census Block;25;025;1702.00;1001;3
Census Block;25;025;1702.00;1002;3
Census Block;25;025;1702.00;1003;3
Census Block;25;025;1702.00;1004;3
Census Block;25;025;1702.00;1005;3
Census Block;25;025;1702.00;1006;3
Census Block;25;025;1702.00;1007;3
Census Block;25;025;1702.00;1008;3
Census Block;25;025;1702.00;1009;3
Census Block;25;025;1702.00;1010;3
Census Block;25;025;1702.00;2000;3
Census Block;25;025;1702.00;2001;3
Census Block;25;025;1702.00;2002;3
Census Block;25;025;1702.00;2003;3
Census Block;25;025;1702.00;2004;3
Census Block;25;025;1702.00;2005;3
Census Block;25;025;1702.00;2006;3
Census Block;25;025;1702.00;3000;3
Census Block;25;025;1702.00;3001;3
Census Block;25;025;1702.00;3002;3
Census Block;25;025;1702.00;3003;3
Census Block;25;025;1702.00;3004;3
Census Block;25;025;1702.00;3005;3
Census Block;25;025;1702.00;3006;3
Census Block;25;025;1702.00;3007;3
Census Block;25;025;1702.00;3008;3
Census Block;25;025;1702.00;4000;1,3
Census Block;25;025;1702.00;4001;1,3
Census Block;25;025;1702.00;4002;1,3
Census Block;25;025;1702.00;4003;1,3
Census Block;25;025;1702.00;4004;1,3
Census Block;25;025;1702.00;4005;1
Census Block;25;025;1702.00;4006;1
Census Block;25;025;1702.00;4007;1,3
Census Block;25;025;1702.00;4008;1
Census Block;25;025;1702.00;4009;1
Census Block;25;025;1702.00;4010;1
Census Block;25;025;1702.00;4011;1,3
Census Block;25;025;1702.00;4012;1,3
Census Block;25;025;1702.00;4013;3
Census Block;25;025;1702.00;4014;3
Census Block;25;025;1702.00;4015;1,3
Census Block;25;025;1702.00;4016;3
Census Block;25;025;1702.00;4017;3
Census Block;25;025;1702.00;4018;3
Census Block;25;025;1702.00;4019;3
Census Block;25;025;1703.00;1000;1
Census Block;25;025;1703.00;1001;1
Census Block;25;025;1703.00;1002;1
Census Block;25;025;1703.00;1003;1
Census Block;25;025;1703.00;1004;1
Census Block;25;025;1703.00;1005;1
Census Block;25;025;1703.00;1006;1
Census Block;25;025;1703.00;1007;1
Census Block;25;025;1703.00;1008;1
Census Block;25;025;1703.00;1009;1
Census Block;25;025;1703.00;1010;1
Census Block;25;025;1703.00;1011;1
Census Block;25;025;1703.00;1012;1
Census Block;25;025;1703.00;1013;1
Census Block;25;025;1703.00;1014;1
Census Block;25;025;1703.00;1015;1
Census Block;25;025;1703.00;1016;1
Census Block;25;025;1703.00;2000;1
Census Block;25;025;1703.00;2001;1
Census Block;25;025;1703.00;2002;1
Census Block;25;025;1703.00;2003;1
Census Block;25;025;1703.00;2004;1
