TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;021;4421.01;1000;2
Census Block;25;021;4421.01;1001;2
Census Block;25;021;4421.01;1002;2
Census Block;25;021;4421.01;1003;2
Census Block;25;021;4421.01;1004;2
Census Block;25;021;4421.01;1005;2
Census Block;25;021;4421.01;1006;2
Census Block;25;021;4421.01;1007;2
Census Block;25;021;4421.01;1008;2
Census Block;25;021;4421.01;1009;2
Census Block;25;021;4421.01;1010;2
Census Block;25;021;4421.01;1011;2,4
Census Block;25;021;4421.01;1012;2
Census Block;25;021;4421.01;1013;2
Census Block;25;021;4421.01;1014;2
Census Block;25;021;4421.01;1015;2
Census Block;25;021;4421.01;1016;2
Census Block;25;021;4421.01;1017;2
Census Block;25;021;4421.01;1018;2
Census Block;25;021;4421.01;1019;2
Census Block;25;021;4421.01;1020;2
Census Block;25;021;4421.01;1021;2
Census Block;25;021;4421.01;1022;2
Census Block;25;021;4421.01;1023;2
Census Block;25;021;4421.01;2000;2
Census Block;25;021;4421.01;2001;2
Census Block;25;021;4421.01;2002;2
Census Block;25;021;4421.01;2003;2
Census Block;25;021;4421.01;2004;2
Census Block;25;021;4421.01;2005;2
Census Block;25;021;4421.01;2006;2
Census Block;25;021;4421.01;2007;2
Census Block;25;021;4421.01;2008;2
Census Block;25;021;4421.01;2009;2
Census Block;25;021;4421.01;2010;2
Census Block;25;021;4421.01;2011;2
Census Block;25;021;4421.01;2012;2
Census Block;25;021;4421.01;2013;2
Census Block;25;021;4421.01;2014;2
Census Block;25;021;4421.01;2015;2
Census Block;25;021;4421.01;2016;2
Census Block;25;021;4421.01;2017;2
Census Block;25;021;4421.01;2018;2
Census Block;25;021;4421.01;2019;2
Census Block;25;021;4421.01;2020;2
Census Block;25;021;4421.01;2021;2,4
Census Block;25;021;4421.01;2022;2
Census Block;25;021;4421.01;2023;2,4
Census Block;25;021;4421.01;2024;2
Census Block;25;021;4421.01;3000;2
Census Block;25;021;4421.01;3001;2
Census Block;25;021;4421.01;3002;2
Census Block;25;021;4421.01;3003;2
Census Block;25;021;4421.01;3004;2
Census Block;25;021;4421.01;3005;2
Census Block;25;021;4421.01;3006;2
Census Block;25;021;4421.01;3007;2,4
Census Block;25;021;4421.01;3008;2
Census Block;25;021;4421.01;3009;2
Census Block;25;021;4421.01;3010;2,4
Census Block;25;021;4421.01;3011;2,4
Census Block;25;021;4421.01;3012;2,4
