TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;023;5302.00;1000;1
Census Block;25;023;5302.00;1001;1
Census Block;25;023;5302.00;1002;1
Census Block;25;023;5302.00;1003;1
Census Block;25;023;5302.00;1004;1
Census Block;25;023;5302.00;1005;1
Census Block;25;023;5302.00;1006;1
Census Block;25;023;5302.00;1007;1
Census Block;25;023;5302.00;1008;1
Census Block;25;023;5302.00;1009;1
Census Block;25;023;5302.00;1010;1
Census Block;25;023;5302.00;1011;1
Census Block;25;023;5302.00;1012;1
Census Block;25;023;5302.00;1013;1
Census Block;25;023;5302.00;1014;1
Census Block;25;023;5302.00;1015;1
Census Block;25;023;5302.00;1016;1
Census Block;25;023;5302.00;1017;1
Census Block;25;023;5302.00;1018;1
Census Block;25;023;5302.00;1019;1
Census Block;25;023;5302.00;1020;1
Census Block;25;023;5302.00;2000;1
Census Block;25;023;5302.00;2001;1
Census Block;25;023;5302.00;2002;1
Census Block;25;023;5302.00;2003;1
Census Block;25;023;5302.00;2004;1
Census Block;25;023;5302.00;2005;1
Census Block;25;023;5302.00;2006;1
Census Block;25;023;5302.00;2007;1
Census Block;25;023;5302.00;2008;1
Census Block;25;023;5302.00;2009;1
Census Block;25;023;5302.00;2010;1
Census Block;25;023;5302.00;2011;1
Census Block;25;023;5302.00;3000;1
Census Block;25;023;5302.00;3001;1
Census Block;25;023;5302.00;3002;1
Census Block;25;023;5302.00;3003;1
Census Block;25;023;5302.00;3004;1
Census Block;25;023;5302.00;3005;1
Census Block;25;023;5302.00;3006;1
Census Block;25;023;5302.00;3007;1
Census Block;25;023;5302.00;3008;1
Census Block;25;023;5302.00;3009;1
Census Block;25;023;5302.00;3010;1
Census Block;25;023;5302.00;3011;1
Census Block;25;023;5302.00;3012;1
Census Block;25;023;5302.00;3013;1
Census Block;25;023;5302.00;3014;1
Census Block;25;023;5302.00;3015;1
Census Block;25;023;5302.00;3016;1
Census Block;25;023;5302.00;3017;1
Census Block;25;023;5302.00;3018;1
